id,water_level,co2_ppm,soil_moisture,air_temp,air_humidity,door_status,growth_stage,light_status,time_created
1591,"NOT EMPTY",852.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1592,"NOT EMPTY",855.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1593,"NOT EMPTY",853.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1594,"NOT EMPTY",852.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1595,"NOT EMPTY",852.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1596,"NOT EMPTY",853.00,MOIST,23.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1597,"NOT EMPTY",853.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1598,"NOT EMPTY",853.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1599,"NOT EMPTY",854.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1600,"NOT EMPTY",860.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1601,"NOT EMPTY",869.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1602,"NOT EMPTY",871.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1603,"NOT EMPTY",867.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1604,"NOT EMPTY",861.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1605,"NOT EMPTY",854.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1606,"NOT EMPTY",852.00,MOIST,23.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1607,"NOT EMPTY",850.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1608,"NOT EMPTY",847.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1609,"NOT EMPTY",840.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1610,"NOT EMPTY",830.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1611,"NOT EMPTY",825.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1612,"NOT EMPTY",825.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1613,"NOT EMPTY",824.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1614,"NOT EMPTY",823.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1615,"NOT EMPTY",823.00,MOIST,23.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1616,"NOT EMPTY",822.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1617,"NOT EMPTY",822.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1618,"NOT EMPTY",821.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1619,"NOT EMPTY",821.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1620,"NOT EMPTY",822.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1621,"NOT EMPTY",823.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1622,"NOT EMPTY",826.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1623,"NOT EMPTY",831.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1624,"NOT EMPTY",833.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1625,"NOT EMPTY",835.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1626,"NOT EMPTY",836.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1627,"NOT EMPTY",837.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1628,"NOT EMPTY",836.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1629,"NOT EMPTY",837.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1630,"NOT EMPTY",837.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1631,"NOT EMPTY",837.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1632,"NOT EMPTY",837.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1633,"NOT EMPTY",833.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1634,"NOT EMPTY",833.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1635,"NOT EMPTY",834.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1636,"NOT EMPTY",832.00,MOIST,23.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1637,"NOT EMPTY",831.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1638,"NOT EMPTY",829.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1639,"NOT EMPTY",829.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1640,"NOT EMPTY",829.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1641,"NOT EMPTY",829.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1642,"NOT EMPTY",828.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1643,"NOT EMPTY",827.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1644,"NOT EMPTY",827.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1645,"NOT EMPTY",825.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1646,"NOT EMPTY",824.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1647,"NOT EMPTY",822.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1648,"NOT EMPTY",818.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1649,"NOT EMPTY",818.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1650,"NOT EMPTY",820.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1651,"NOT EMPTY",820.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1652,"NOT EMPTY",821.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1653,"NOT EMPTY",822.00,MOIST,23.20,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1654,"NOT EMPTY",821.00,MOIST,23.20,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1655,"NOT EMPTY",821.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1656,"NOT EMPTY",819.00,MOIST,23.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1657,"NOT EMPTY",815.00,MOIST,23.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1658,"NOT EMPTY",815.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1659,"NOT EMPTY",814.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1660,"NOT EMPTY",813.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1661,"NOT EMPTY",814.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1662,"NOT EMPTY",815.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1663,"NOT EMPTY",816.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1664,"NOT EMPTY",816.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1665,"NOT EMPTY",824.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1666,"NOT EMPTY",832.00,MOIST,23.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1667,"NOT EMPTY",831.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1668,"NOT EMPTY",826.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1669,"NOT EMPTY",820.00,MOIST,23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1670,"NOT EMPTY",868.00,"NEEDS WATER",23.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1671,"NOT EMPTY",912.00,"NEEDS WATER",23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1672,"NOT EMPTY",980.00,"NEEDS WATER",23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1673,"NOT EMPTY",974.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1674,"NOT EMPTY",971.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1675,"NOT EMPTY",937.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1676,"NOT EMPTY",904.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1677,"NOT EMPTY",868.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1678,"NOT EMPTY",840.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1679,"NOT EMPTY",842.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1680,"NOT EMPTY",840.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1681,"NOT EMPTY",837.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1682,"NOT EMPTY",834.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1683,"NOT EMPTY",838.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1684,"NOT EMPTY",837.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1685,"NOT EMPTY",828.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1686,"NOT EMPTY",826.00,MOIST,23.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1687,"NOT EMPTY",839.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1688,"NOT EMPTY",842.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1689,"NOT EMPTY",864.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1690,"NOT EMPTY",881.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1691,"NOT EMPTY",874.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1692,"NOT EMPTY",866.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1693,"NOT EMPTY",854.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1694,"NOT EMPTY",859.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1695,"NOT EMPTY",864.00,MOIST,23.50,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1696,"NOT EMPTY",862.00,MOIST,23.60,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1697,"NOT EMPTY",851.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1698,"NOT EMPTY",843.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1699,"NOT EMPTY",841.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1700,"NOT EMPTY",837.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1701,"NOT EMPTY",831.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1702,"NOT EMPTY",825.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1703,"NOT EMPTY",825.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1704,"NOT EMPTY",827.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1705,"NOT EMPTY",834.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1706,"NOT EMPTY",834.00,MOIST,23.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1707,"NOT EMPTY",830.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1708,"NOT EMPTY",830.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1709,"NOT EMPTY",829.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1710,"NOT EMPTY",827.00,"NEEDS WATER",23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1711,"NOT EMPTY",827.00,MOIST,23.50,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1712,"NOT EMPTY",827.00,MOIST,23.50,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1713,"NOT EMPTY",993.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1714,"NOT EMPTY",1039.00,MOIST,23.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1715,"NOT EMPTY",959.00,MOIST,23.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1716,"NOT EMPTY",880.00,MOIST,23.50,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1717,"NOT EMPTY",846.00,MOIST,23.50,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1718,"NOT EMPTY",887.00,MOIST,23.50,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1719,"NOT EMPTY",1058.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1720,"NOT EMPTY",1274.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1721,"NOT EMPTY",1377.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1722,"NOT EMPTY",1385.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1723,"NOT EMPTY",1385.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1724,"NOT EMPTY",1368.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1725,"NOT EMPTY",1331.00,MOIST,23.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1726,"NOT EMPTY",1309.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1727,"NOT EMPTY",1294.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1728,"NOT EMPTY",1289.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1729,"NOT EMPTY",1290.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1730,"NOT EMPTY",1292.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1731,"NOT EMPTY",1295.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1732,"NOT EMPTY",1301.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1733,"NOT EMPTY",1306.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1734,"NOT EMPTY",1309.00,MOIST,23.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1735,"NOT EMPTY",1310.00,MOIST,23.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1736,"NOT EMPTY",1307.00,MOIST,23.70,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1737,"NOT EMPTY",1233.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1738,"NOT EMPTY",975.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1739,"NOT EMPTY",900.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1740,"NOT EMPTY",871.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1741,"NOT EMPTY",861.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1742,"NOT EMPTY",843.00,MOIST,23.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
